product_id,pdt_name,product_code,unit,specification,acquire_channel,old_code
10773,G系列联保不灌胶LB24V-300W/(中性标),x1746671325,pcs,(尺寸192.5*60*32mm),采购,""
9798,变压器/PQ3220立式/6+6P/(L≥460UH)(12V)铜包铝(MC150W-12V-ABT002-L),x1741080877,pcs,"",采购,3090332860
11967,焊线半成品/2代/红/A,x1757656179,pcs,"",自制,""
10775,G系列联保不灌胶LB24V-200W/(中性标),x1746671375,pcs,"",采购,""
10777,G系列联保不灌胶LB24V-100W/(中性标),x1746671434,pcs,"",采购,""
9803,推盖防雨电源12V-100W(尺寸L148*W73.5*H42mm),x1741081432,pcs,"",自制,""
9800,SMT电源板半成品/MC017(Ver01)/推盖防雨电源-12V-100W,x1741081130,pcs,"",委外,""
10778,PCB板/MC065(Ver01)/L板材/1.6mm/22F/1.0Z/94-V0/130℃/RoHS/184*116/2,x1746671800,pcs,"",采购,""
12195,PCBA半成品/MC078(Ver01)/SNGB12V-300W,x1761805172,pcs,"",自制,""
10782,PCBA半成品/MC065(Ver01)/G系列照明ZM-12V-300W,x1746672133,pcs,"",自制,""
10562,防水电源内盒200W/9*3.9*24.5cm/上插下扣带锁扣/中性,x1745306039,pcs,"",采购,3130138021
13127,B25防雨电源400-12V(艾普),x1777462408,pcs,(尺寸L180*W110*H50mm),自制,""
13137,B25半灌胶电源400W-24V(艾普),x1777462937,pcs,"",自制,""
13126,B25防雨电源400-12V(艾上),x1777462386,pcs,(尺寸L180*W110*H50mm),自制,""
13133,C25防雨电源400W-24V(艾普),x1777462790,pcs,(尺寸L180*W110*H50mm),自制,""
11968,注塑半成品/2代/粉/A,x1757657649,pcs,--,自制,""
9797,"MOS管/8N65(8A,650V,RDS:1.2Ω)/TO-220F/塑封",x1741080778,pcs,"",采购,3090327859
10783,PCBA半成品/MC065(Ver01)/G系列照明ZM-24V-300W,x1746672162,pcs,"",自制,""
10781,AI(机插)电源板半成品/MC065(Ver01)/G系列照明ZM24V-300W,x1746672085,pcs,"",委外,""
10779,SMT电源板半成品/MC065(Ver01)/G系列照明ZM12V-300W,x1746671989,pcs,"",委外,""
10785,组装半成品/MC065(Ver01)ZM12V-300W/G系列照明室内电源,x1746672329,pcs,"",自制,""
9796,电解电容/47uF套82uF/400V(510VF)±20%/+105℃/18*26mm/导针型/P=7.5mm/脚长3.5mm,x1741080643,pcs,--,采购,3090115857
9802,推盖防雨电源12V-60W(尺寸L125*W73.5*H42mm),x1741081194,pcs,"",自制,""
12056,GD系列200W底壳/185*50*25.4mm/下壳有两个固定铆钉内带M3螺纹(氧化雾银白色),x1759475873,pcs,"",采购,""
12197,灯带/5050-60D-6.5W-RGB-10MM/断点续传(一灯一剪)XD,x1761878310,PCS,"",采购,""
9804,智能推盖防雨电源内盒120W-12V/7.7*4.5*15.1cm/上插下扣带手指位/中性（1*108）,x1741081901,pcs,"",采购,""
13130,C25防雨电源400-12V(艾普),x1777462509,pcs,(尺寸L180*W110*H50mm),自制,""
13129,C25防雨电源400-12V(艾上),x1777462491,pcs,(尺寸L180*W110*H50mm),自制,""
13132,C25防雨电源400-12V(艾伯特),x1777462773,pcs,(尺寸L180*W110*H50mm),自制,""
13128,B25防雨电源400-12V(艾伯特),x1777462422,pcs,(尺寸L180*W110*H50mm),自制,""
13136,B25半灌胶电源400W-24V(艾上),x1777462925,pcs,"",自制,""
13138,B25半灌胶电源400W-24V(艾伯特),x1777462950,pcs,"",自制,""
13139,智能B25防雨电源400-12V(艾上),x1777463026,pcs,(尺寸L180*W110*H50mm),自制,""
13134,C25防雨电源400W-24V(艾伯特),x1777462800,pcs,(尺寸L180*W110*H50mm),自制,""
13131,C25防雨电源400W-24V(艾上),x1777462748,pcs,(尺寸L180*W110*H50mm),自制,""
10784,SMT电源板半成品/MC065(Ver01)/G系列照明ZM24V-300W,x1746672278,pcs,"",委外,""
11971,贴背胶半成品/2代/粉/A,x1757657704,pcs,--,委外,""
9807,"MOS管/7N65(7A,650V,RDS:1.2Ω)/TO-220F/塑封",x1741083635,pcs,"",采购,3090327974
9805,氧化膜电阻/0.3Ω/2W±2%/编带,x1741083200,pcs,"",采购,""
12058,GD系列100W底壳/145*50*25.4mm/下壳有两个固定铆钉内带M3螺纹(氧化雾银白色),x1759476152,pcs,"",采购,""
12057,GD系列200W面盖/149*50*5.8mm/冲压G字形和输入输出字符(氧化雾银白),x1759475975,pcs,"",采购,""
12198,C25半灌胶电源外箱400W/57*38.5*36CM/ADGLOW(1*60),x1761881406,PCS,"","",""
10549,C25防雨电源-400W-12V-MG,x1745302867,PCS,(尺寸L180*W110*H50mm),自制,""
13141,智能B25防雨电源400-12V(艾伯特),x1777463080,pcs,(尺寸L180*W110*H50mm),自制,""
13142,智能B25防雨电源400W-24V(艾上),x1777463186,pcs,(尺寸L180*W110*H50mm),自制,""
13143,智能B25防雨电源400W-24V(艾普),x1777463204,pcs,(尺寸L180*W110*H50mm),自制,""
9806,热敏电阻/2.5D-11/P=7.5mm/外K脚/脚长3.5mm,x1741083295,pcs,"",采购,""
10786,组装半成品/MC065(Ver01)ZM24V-300W/G系列照明室内电源,x1746672358,pcs,"",自制,""
12059,GD系列100W面盖/108*50*5.8mm/冲压G字形和输入输出字符(氧化雾银白),x1759476198,pcs,"",采购,""
2759,注塑模组/2代/蓝/A,x1757663135,pcs,--,自制,1020307000
12199,注塑模组/7817/全彩8206/PR,x1761891332,PCS,"",采购,""
13140,智能B25防雨电源400-12V(艾普),x1777463069,pcs,(尺寸L180*W110*H50mm),自制,""
13144,智能B25防雨电源400W-24V(艾伯特),x1777463214,pcs,(尺寸L180*W110*H50mm),自制,""
10787,线材/11支14/1.8外径/800米/白注红并线,x1746694842,M,--,采购,""
11973,超声波模组/6818光学透镜/5000k/三星灯珠,x1757731740,pcs,--,采购,""
9811,龙腾半灌胶24V-400W-RGBW智控电源,x1741137257,pcs,外尺寸L196*W114*H50mm,自制,""
9808,光谱RGBW智控小板-12V/24V通用,x1741136949,pcs,"",采购,""
10789,穿卡槽半成品/5054-6409纸3L1R/红(RS),x1746696532,pcs,--,委外,""
8792,龙腾半灌胶24V-400W双色智控电源,x1735291953,pcs,"",自制,""
10790,焊线半成品/5054-6409纸3L1R/红(RS),x1746696548,pcs,--,自制,""
11974,模具活动镶件/7015/Hegocom,x1757731937,PCS,"",采购,""
10791,贴片半成品/5054-6409纸3L1R/红（RS),x1746696566,pcs,--,委外,""
1729,成品/注塑模组/7316-110V/白,x1759798897,pcs,--,采购,1026201000
12200,HMT防雨电源外箱300W/45.5*37.5*25CM/POWER SUPPLY外贸中性,x1761894380,PCS,"","",""
12201,HMT防雨电源外箱200W/42.5*39*26CM/POWER SUPPLY外贸中性,x1761894445,PCS,"","",""
12984,注塑模具/7916,x1774917228,PCS,"",采购,""
11975,驱动/24v24W,x1757733668,PCS,"",采购,""
9809,组装半成品/龙腾/银龙半灌胶12V-400W-RGBW智控电源,x1741137117,pcs,"",自产,""
10788,滴胶模组/5054-6409纸3L1R/红（RS),x1746696510,pcs,--,自制,""
11976,驱动/24v48W,x1757733687,PCS,"",采购,""
12060,线路板/HH8381/7114/3L1R/1.35/镂空字体,x1759806599,PCS,"",采购,""
12202,B25半灌胶电源400W-36V,x1761897113,pcs,(尺寸L203*W117*H49mm),自制,""
13145,注塑模具/6代,x1777537238,PCS,"",采购,""
10792,线材/11支14/1.8外径/白红并线,x1746697425,M,--,采购,""
9812,龙腾半灌胶12V-400W-RGBW智控电源,x1741137385,pcs,"",自制,""
9810,组装半成品/龙腾/银龙半灌胶24V-400W-RGBW智控电源,x1741137141,pcs,"",自制,""
11977,漫反射灯带/24v-48D-18W-11mm/7000K/ZF,x1757734124,M,..,采购,""
2327,注塑模组/6818超声波模组（雾状透镜）/正白光,x1759815959,pcs,--,采购,1022003000
2333,注塑模组/6818超声波模组（雾状透镜）/蓝光,x1759816118,pcs,--,采购,1022007000
12203,AI(机插)电源板半成品/MC042(Ver03)/B25半灌胶36V-400W,x1761897919,pcs,"",委外,""
12205,PCBA半成品/MC042(Ver03)/B25半灌胶400W-36V,x1761897989,pcs,"",自制,""
13146,外箱/65*29*32cm/MÓDULO 5054,x1777863070,PCS,"",采购,""
3747,灯珠/2835/蓝光0.5W/1213558,x1736238141,pcs,YX（1代/6代/2代）,采购,3010118015
10793,ZL塑胶后盖/L116*W50.3*T22mm/高背带三个安装孔/香槟色,x1746769819,pcs,"",采购,""
9815,焊线半成品/5代/白/A,x1741145161,pcs,"",自制,""
3755,灯珠/2835/黄光0.5W/12131670,x1736241532,pcs,YX（1代/6代/2代）,采购,3010116015
9816,贴片半成品/5代/白/A,x1741145182,pcs,"",委外,""
2615,注塑模组/1代6013/红/A,x1736484042,pcs,--,自制,1020104116
9817,贴背胶半成品/5代/白/A,x1741145195,pcs,"",委外,""
9818,注塑半成品/5代/白/A,x1741145212,pcs,"",自制,""
12061,变压器/EQ2514(5+5P)/(550uH±5%)(ABT007-12V-L)/铜包铝,x1759892698,pcs,"",采购,""
11855,PCBA半成品/MC075(Ver01)/SNGD24V-400W,x1756439046,pcs,"",自制,""
12204,SMT电源板半成品/MC042/B25半灌胶-36V400W,x1761897972,pcs,"",委外,""
12206,组装半成品/B25半灌胶400W-36V防雨电源,x1761898015,pcs,"",自制,""
12208,高频电解电容/470uF/50V(60VF)/±20%/+105℃/10*20mm/导针型/P=5mm/脚长3.5mm,x1761898357,pcs,"",采购,""
9813,线路板/BR10428B/5代/0.67/3L1R/竖电阻,x1741143840,pcs,--,采购,""
13148,灯珠/2835/暖白0.5W铜/3V/3000K/65-70LM/KM11213414,x1777873075,PCS,"",采购,""
13147,灯珠/2835/白0.5W铜/3V/13000K/65-70LM/KM12133555,x1777873062,PCS,"",采购,""
9814,注塑模组/5代/白/A,x1741145102,pcs,"",自制,""
10794,ZL塑胶滑盖片/L102*W28.3*T2.7mm/(香槟色),x1746769879,pcs,"",采购,""
11978,亮化/线条灯/4040-30*28*1M-48L/黄光/半透明PC罩,x1758003976,PCS,"",采购,""
12062,变压器/EQ2514(5+5P)/(550uH±5%)(ABT008-24V-L)/铜包铝,x1759892792,pcs,"",采购,""
10795,SMT电源板半成品/MC045(Ver01)/银龙A半灌胶12V-300W,x1754617195,pcs,"",委外,""
11857,SNGD24V-400W室内灌胶电源/(尺寸222*60*28mm),x1756439094,pcs,"",采购,""
11854,SMT电源板半成品/MC075(Ver01)/SNGD24V-400W,x1756439030,pcs,"",委外,""
12207,"液压风扇/6015双框/DC36V/4500RPM/XH2.54-2P/反端(1负,2正)/框外线长150mm/小机芯",x1761898208,pcs,"",采购,""
12209,"快恢复二极管/MUR2040(20A,400V,VF≤1.2V)(120mil)/TO-220F/塑封",x1761898485,pcs,"",采购,""
12210,CS270125A铁硅铝磁环/铜包铝Φ1.1*2P*32TS/立式(150uH)/排距17mm/分脚/距3.5mm/脚长5mm,x1761898654,pcs,--,采购,""
12064,SNGD12V-100W室内灌胶电源(中性),x1759893488,pcs,尺寸145*49*28mm,采购,""
13149,A25半灌胶电源400W-24V-YY,x1777971338,pcs,(尺寸L203*W117*H49mm),自制,""
11979,灯珠/2835/正白/6800-7400K/B3H14/客供,x1758004211,PCS,"",采购,""
9819,直行灯带/2835-60D-151-6W/粉,x1741154837,M,..,采购,1120836032
10796,高压漫反射/2303/G13.5*0.86*920mm/12L/6000K/不防雨,x1746773965,pcs,--,采购,""
11856,组装半成品/SNGD24V-400W室内灌胶,x1756439072,pcs,"",自制,""
11925,SMT电源板半成品/MC035(Ver01)/SNGD24V-200W,x1757129592,pcs,"",委外,""
12211,变压器/PQ3230(6+6P)/(铜包铝L≥3.5mH)/(PQ3230-12V-ABT015-L),x1761962070,pcs,"",采购,""
12063,SNGD12V-200W室内灌胶电源(中性),x1759893464,pcs,尺寸185*49*28mm,采购,""
13150,A25半灌胶电源400W-12V-YY,x1777971368,pcs,(尺寸L203*W117*H49mm),自制,""
6005,穿卡槽半成品/2835-6409纸3L1R/红/LK,x1736355183,pcs,..,委外,2040144061
11980,灯珠/2835/白0.5W铜10000K55-60LM/KM1213259,x1758071065,pcs,"","",""
12065,贴片电阻/2.6Ω/1206±1%,x1759906609,pcs,"",采购,""
12212,B25防雨电源内盒400W-12V/11.4*5.4*18.4cm/上插下扣带手指位/MH,x1761993740,PCS,"","",""
9828,龙腾塑胶滑盖片/L101*W26*T5.5mm/(灰白),x1741262689,pcs,"",采购,""
9824,龙腾五金后盖/L114*W49*T0.8mm/铝板拉伸/氧化雾银白色,x1741262530,pcs,"",采购,""
12213,智能推盖防雨外箱60/120/200/300W/62.5*29*40CM/nova,x1761995512,PCS,"","",""
9820,龙腾半灌胶内盒600W/11.5*5.5*23.4cm/上插下扣带手指位/中性印刷,x1741262094,pcs,"",采购,""
13151,B25半灌胶电源400W-12V-DINAMO,x1778051044,pcs,(尺寸L203*W117*H49mm),自制,""
13153,注塑模组/6313超声波模组/暖白/POWER,x1778052459,PCS,"",采购,""
3815,焊线半成品/2835-6409纸3L1R/红/LK,x1736355292,pcs,..,自制,2020129063
3686,灯珠/2835/冷白1W铜双晶耐高温/13000K-CSA32BB(圆杯),x1758097505,pcs,--,自制,3010167083
9827,龙腾半灌胶塑胶前框/L112*W46*T6.5mm/(灰白)(堵通风口/防止漏胶),x1741262655,pcs,"",采购,""
12066,电解电容/68uF套120uF/400V(530VF)±20%/+105℃/18*30mm/导针型/P=7.5mm/K脚右弯/脚长3.0mm,x1759907293,pcs,"",采购,""
12214,智能A防雨电源外箱400W/58*38*26.5CM/nova（1*40）,x1761995532,PCS,"","",""
12215,HMT防雨电源外箱60/100/150/200W/42.5*39*26CM/nova,x1761995554,PCS,"","",""
13152,注塑模组/6313超声波模组/白/POWER,x1778052408,PCS,"",采购,""
10797,无感绕线电阻/0.24Ω/2W±1%/编带,x1746848658,pcs,"",采购,""
9823,银龙A半灌胶600W面盖/L206.8*W112*H8.5*T1mm/带风机出风孔/冲接线开口(氧化雾银白色),x1741262391,pcs,"",采购,""
9822,银龙A半灌胶600W底壳/L207*W112*H39.7*T1.2mm/带4.8mm铆柱压/大圆凸包/(氧化雾银白色),x1741262294,pcs,"",采购,""
12067,GD系列60W底壳/123.3*35*22mm/下壳有一个固定铆钉内带M3螺纹和支撑点(雾银白色),x1759910884,pcs,"",采购,""
12216,HMT防雨电源外箱300/400W/45.5*43*25CM/nova,x1761995832,PCS,"","",""
12217,A25B25半灌胶电源外箱400W/43*28.5*38CM/nova（1*30）,x1761995855,PCS,"","",""
12218,防水电源外箱36-400W/30.5*30.5*24CM/nova,x1761995920,PCS,"","",""
12219,防水电源外箱500/600W/37.5*21*20CM/nova（1*10）,x1761995933,PCS,"","",""
13154,镶件/1代0.8/Samsung/Kore a,x1778065495,pcs,"","",""
3640,灯珠/2835/中性光0.15W铜/QSG/9V*3芯侧光源,x1747030339,pcs,--,采购,3010152059
10798,PCB板/YS-LB-300-V1.0/FR4板材/1.2mm/1.0Z/94-V0/130℃/RoHS/187*115.7mm/2,x1747030218,pcs,"",采购,""
11982,注塑模组/1代2L/中性光,x1758099210,pcs,--,自制,""
10801,PCBA半成品/YS-LB-300-V1.0/联保LB12V-300W,x1747030492,pcs,"",自制,""
9829,银龙A半灌胶400W底壳/L182*W112*H39.7*T1.2mm/带4.8mm铆柱压/大圆凸包/(氧化雾银白色),x1741308823,pcs,"",采购,""
12068,GD系列60W面盖/91.2*35.2*3.7mm/冲压G字形和输入输出字符(雾银白色),x1759910944,pcs,"",采购,""
12220,G系列室内电源内盒60W/3.7*2.4*12.5cm/两头插带手指位/亚森,x1762160183,PCS,"","",""
12221,G系列室内电源外箱60W/39.5*27*16.8CM/亚森(1*120),x1762160214,PCS,"","",""
12222,G系列室内电源内盒100W/5.2*3.2*14.6cm/两头插带手指位/亚森,x1762160272,PCS,"","",""
12223,G系列室内电源外箱100W/34.5*30.5*22.5CM/亚森(1*80),x1762160296,PCS,"","",""
12224,G系列室内电源内盒200W/5.2*3.2*18.7cm/两头插带手指位/亚森,x1762160327,PCS,"","",""
12225,G系列室内电源内盒300W/6.1*3.2*19.4cm/两头插带手指位/亚森,x1762160386,PCS,"","",""
12226,G系列室内电源外箱300W/35*21*32.5CM/亚森(1*50),x1762160451,PCS,"","",""
13155,C25半灌胶电源400W-12V(POWER),x1778133276,pcs,(尺寸L180*W109*H46mm),自制,""
13156,B25半灌胶电源400W-12V(POWER),x1778133333,pcs,(尺寸L203*W117*H49mm),自制,""
13157,A25半灌胶电源400W-12V(POWER),x1778133383,pcs,(尺寸L203*W117*H49mm),自制,""
13158,银龙A半灌胶防雨电源600W-12V(POWER),x1778133586,pcs,L225*W114*H50mm,自制,""
10799,组装半成品/联保LB12V-300W,x1747030416,pcs,"",自制,""
11983,焊线半成品/1代2L/中性光,x1758099244,pcs,"",自制,""
10800,SMT电源板半成品/YS-LB-300-V1.0/联保LB12V-300W,x1747030450,pcs,"",委外,""
11984,贴片半成品/1代2L/中性光,x1758099259,pcs,"",委外,""
9833,银龙A半灌胶300W面盖/L164.8*W112*H8.5*T1mm/带风机出风孔/冲接线开口(氧化雾银白色),x1741309356,pcs,"",采购,""
11985,注塑半成品/1代2L/中性光,x1758099277,pcs,"",自制,""
11986,贴背胶半成品/1代2L/中性光,x1758099289,pcs,"",委外,""
12069,高频电解电容/1000uF/16V(21VF)/±20%/+105℃/10*20mm/导针型/F=5mm/K脚右弯/脚长3.5mm,x1759911326,pcs,"",采购,""
12228,G系列室内电源外箱400W/35.5*24.5*26.5CM/欧帝利(1*40),x1762173092,PCS,"","",""
9832,银龙A半灌胶400W面盖/L181.8*W112*H8.5*T1mm/带风机出风孔/冲接线开口(氧化雾银白色),x1741308961,pcs,"",采购,""
12227,G系列室内电源内盒400W/6.1*3.2*22.7cm/两头插/欧帝利,x1762173008,PCS,"","",""
11987,贴片半成品/6512/正白/与润/B3H14-Y04,x1758100625,pcs,..,委外,""
11988,焊线半成品/6512/正白/与润/B3H14-Y04,x1758100635,pcs,"",自制,""
10803,碳膜电阻/1MΩ/1/4W±5%/编带,x1747050462,pcs,"",采购,""
10804,碳膜电阻/2MΩ/1/4W±5%/编带,x1747050486,pcs,"",采购,""
10802,电解电容/82uF套150uF/400V(510VF)±20%/+105℃/18*32mm/导针型/P=7.5mm/K脚右弯/脚长3.5mm,x1747049725,pcs,"",采购,""
11989,注塑半成品/6512/正白/与润/B3H14-Y04,x1758100648,pcs,..,自制,""
9834,银龙A半灌胶300W底壳/L165*W112*H39.7*T1.2mm/带4.8mm铆柱压/大圆凸包/(氧化雾银白色),x1741309400,pcs,"",采购,""
11990,贴背胶半成品/6512/正白/与润/B3H14-Y04,x1758100659,pcs,--,委外,""
11991,注塑模组/6512/正白/与润/B3H14-Y04,x1758101190,pcs,..,自制,""
11997,注塑半成品/5代/白/A/I LIKE LEDS,x1758101639,pcs,--,委外,""
12070,贴片电阻/3Ω/1206±1%,x1759974382,pcs,"",采购,""
12230,SNGB24V-200W室内灌胶电源(中性),x1762227585,pcs,尺寸185*49*31mm,采购,""
12229,SNGB12V-200W室内灌胶电源(中性),x1762227533,pcs,尺寸185*49*31mm,采购,""
13160,半灌胶电源1000W-12V(POWER),x1778133897,pcs,(尺寸L237*W126*H65mm),自制,""
9289,焊线半成品/1代6013/红/MONEX,x1736413509,pcs,"",自制,""
10805,AI(机插)电源板半成品/改款 半灌胶400W-24V(350W)防雨电源,x1747103373,pcs,"",委外,""
11992,注塑模组/2代/白/A/I LIKE LEDS,x1758101369,pcs,"",自制,""
11996,贴背胶半成品/2代/白/A/I LIKE LEDS,x1758101446,pca,"",委外,""
2013,注塑半成品/2代/绿,x1736233089,pcs,--,自制,2030306000
12231,SMT电源板半成品/MC035(Ver01)/SNGB12V-200W,x1762227621,pcs,"",委外,""
13161,电源/防雨电源/12v400w/新半封胶大款(POWER),x1778139156,pcs,(尺寸L237*W126*H65mm),自制,""
13162,B25(带滤器)半灌胶电源400W-12V(中性),x1778140268,pcs,(尺寸L203*W117*H49mm),自制,""
13164,B25(带滤器)半灌胶电源400W-12V(艾普),x1778140333,pcs,(尺寸L203*W117*H49mm),自制,""
1401,其他/驱动/侧光源20W/180V/110mA,1090784000,pcs,--,采购,
7802,贴片半成品/6代/暖白/MONEX,x1736330152,pcs,--,委外,2011527139
11993,注塑半成品/2代/白/A/I LIKE LEDS,x1758101389,pcs,"",自制,""
10697,G系列300W面盖/153*60*3.3mm/冲压G字形和输入输出字符(氧化哑黑色),x1746234849,pcs,"",采购,""
573,CS270125A铁硅铝磁环铜包铝Φ1.2*3P*13TS/卧式/(22uH)/排距15mm/分脚距3.5mm/脚长5mm,x1747378980,pcs,--,采购,3090333888
11998,贴背胶半成品/5代/白/A/I LIKE LEDS,x1758101672,pcs,..,委外,""
11999,注塑模组/5代/白/A/I LIKE LEDS,x1758101688,pcs,..,自制,""
8141,贴背胶半成品/2代/黄,x1736240714,pcs,--,委外,2050305000
12232,SMT电源板半成品/MC035(Ver01)/SNGB24V-200W,x1762227641,pcs,"",委外,""
12233,PCBA半成品/MC035(Ver01)/SNGB12V-200W,x1762227900,pcs,"",自制,""
12234,PCBA半成品/MC035(Ver01)/SNGB24V-200W,x1762227920,pcs,"",自制,""
12235,组装半成品/SNGB12V-200W室内灌胶,x1762228021,pcs,"",自制,""
5470,变压器/EQ3813(6+6pin)/ABT146-24V-L,x1747742004,pcs,--,采购,3090332485
13163,B25(带滤器)半灌胶电源400W-12V(艾上),x1778140319,pcs,(尺寸L203*W117*H49mm),自制,""
13165,B25(带滤器)半灌胶电源400W-12V(艾伯特),x1778140344,pcs,(尺寸L203*W117*H49mm),自制,""
1440,直行灯带/2835-60D-151-6W/黄,x1741154654,M,..,采购,1120836035
7827,贴片半成品/6代/红/MONEX,x1736329739,pcs,--,委外,2011529139
10806,变压器/PQ3520/6+6P(铜包铝/L≥2mH)(ABT057-EQ3520-12V-L),x1747379037,pcs,"",采购,""
12001,贴背胶半成品/5代/白/Want,x1758172918,pcs,--,委外,""
12002,贴背胶半成品/5代/暖白/Want,x1758172941,pcs,--,委外,""
12003,贴背胶半成品/5代/红/Want,x1758172955,pcs,--,委外,""
12004,贴背胶半成品/5代/蓝/Want,x1758172967,pcs,--,委外,""
9153,焊线半成品/2代/黄,x1736240325,pcs,"",自制,""
12236,组装半成品/SNGB24V-200W室内灌胶,x1762228036,pcs,"",自制,""
13166,SNGD24V-200W室内灌胶电源(亚森),x1778141301,pcs,(尺寸185*49*28mm),采购,""
13167,SNGD24V-200W室内灌胶电源(艾上),x1778141349,pcs,(尺寸185*49*28mm),采购,""
1439,其他2/直行灯带/2835-60D-151-6W/蓝/B,1120836034,M,..,采购,
13169,SNGD24V-200W室内灌胶电源(艾伯特),x1778141379,pcs,(尺寸185*49*28mm),采购,""
6544,线材/17支13/1.8外径/灰单线,x1741326668,M,--,采购,3042505003
12005,注塑模组/5代/白/Want,x1758173018,pcs,..,自制,""
10807,CS270125A铁硅铝磁环/纯铜Φ1.2*3P*13TS/卧式(22uH)/排距15mm/分脚距3.5mm/脚长5mm,x1747379443,pcs,--,采购,""
12006,注塑模组/5代/暖白/Want,x1758173040,pcs,..,自制,""
12007,注塑模组/5代/红/Want,x1758173057,pcs,..,自制,""
12008,注塑模组/5代/蓝/Want,x1758173069,pcs,..,自制,""
12071,变压器/PQ2620立式/6+6P/(L≥3MH)(12V)铜包铝(ABT013-12V-L),x1760175333,pcs,"",采购,""
12237,A25B25半灌胶防雨电源内盒400W-12V/12*5.3*20.7cm/上插下扣带手指位/欧帝利,x1762239723,PCS,"","",""
12238,A25B25半灌胶防雨电源外箱400W/55.5*43*25.5CM/欧帝利(1*40),x1762239774,PCS,"","",""
13168,SNGD24V-200W室内灌胶电源(艾普),x1778141369,pcs,(尺寸185*49*28mm),采购,""
1462,卡槽/6409奶白/5.5cm紫色字ABNER背胶贴好（客供）,3050122000,pcs,--,采购,
8820,线材/14支11/1.8外径/白注黑单线,x1735351889,m,--,采购,
8653,线材/19支10/1.8外径/灰单线,x1735031679,pcs,"",采购,
8694,锡线/35度/0.8线径/2.3松香,x1735139656,g,1000g/卷/3070118000,采购,""
10808,贴片电阻/45.3KΩ/0805±1%,x1747380605,pcs,"",采购,""
12009,滤波电感/SQ1515(立式)/T0.4*W1.5mm*16Ts/(L≥2mH)/针位13*10mm与UU10.5同脚位,x1758174747,pcs,"",采购,""
12072,变压器/PQ2620立式/6+6P/(L≥3MH)(24V)铜包铝(ABT014-24V-L),x1760176914,pcs,"",采购,""
5460,电源零件/手插件/主变压器/EQ3813-24V/E136-1,x1778230402,pcs,--,采购,3090332609
13170,"主变压器/POT4020 YS400W-12V ABT043-T ,L≥5mH,外包全胶带",x1778230501,PCS,"","",3140101146
1484,卡槽/7211奶白/6.5cm紫色背胶贴好/客供背胶（GEM）,3050120003,pcs,--,采购,
6493,线材/12支14/1.8外径/13cm/白注红并线,x1740471345,pcs,--,采购,3040507017
10809,线条灯/4040-28*26*1M-60L/湖蓝/玻璃罩,x1747638676,PCS,"",采购,""
9449,龙腾防雨电源内盒400W/11.5*5.5*18.5cm/上插下扣带手指位/中性,x1737102202,pcs,"",采购,3130122012
12073,CS092125A铁硅铝磁环/铜包铝φ1.2*2P*14.5Ts/卧式/L≥22uH/排距15mm/分脚/脚长5mm,x1760317247,pcs,--,采购,""
12240,贴片三极管\BAV99 /A7（SOT-23）,x1762245009,PCS,"",采购,""
6503,头尾线/线材/12支14/1.8外径/800米/白注红黑并线,x1740797834,pcs,--,采购,3040503015
13171,A25B25半灌胶电源外箱400W/63.5*48.5*25.5CM/澳奇斯(1*50),x1778307603,PCS,"","",""
9836,智能A防雨电源内盒400W-12V/12*5.5*18.5cm/上插下扣带手指位/中性,x1741346683,pcs,"",采购,""
10810,注塑模组/5代/中性光/新国兴,x1747640435,pcs,--,自制,""
9835,智能A防雨电源外箱400W/58*38*26.5CM/中性（1*40）,x1741346591,pcs,"",采购,""
12010,龙腾防雨电源内盒400W/11.5*5.5*18.5cm/上插下扣带手指位/HMT,x1758181240,PCS,"","",""
12011,龙腾防雨电源外箱400W/38.5*29.5*36.5CM/HMT(1*30),x1758181307,PCS,"","",""
10811,贴背胶半成品/5代/中性光/新国兴,x1747640453,pcs,--,委外,""
12012,龙腾半灌胶内盒400W/11.5*5.5*20.6cm/上插下扣带手指位/HMT,x1758182342,PCS,"","",""
12013,龙腾半灌胶400W外箱/43*29.5*36.5CM/HMT(1*30),x1758182396,PCS,"","",""
12074,CS092125A铁硅铝磁环/铜包铝φ1.4*1P*20.5Ts/卧式/L≥50uH/排距15mm/脚长5mm,x1760317274,pcs,--,采购,""
12241,"贴片集成稳压芯片/TL431A(36V,0.3%)/SOT-23/－40~+85℃/(龙晋)",x1762251825,PCS,"","",""
13172,防水电源/12V-600W-NOVA,x1778319985,pcs,输入输出线都是1.5平方,自产,""
13181,B25防雨电源400-12V(MG),x1778320308,pcs,(尺寸L180*W110*H50mm),自制,""
13182,C25防雨电源400-12V(DINAMO),x1778320408,pcs,(尺寸L180*W110*H50mm),自制,""
9837,组装半成品/12V-400W(320W)/智能A防雨电源,x1741346835,pcs,"",自制,""
10812,注塑半成品/5代/中性光/新国兴,x1747646472,pcs,"",自制,""
9840,PCBA半成品/MC007(Ver02)/智能A-12V-400W,x1741347020,pcs,"",自制,""
12014,滴胶模组/2835-6409纸3L1R/白铜/B,x1758184866,pcs,--,自制,""
12076,CS092125A铁硅铝磁环/铜包铝φ1.5*1P*14.5Ts/卧式/L≥22uH/排距15mm/分脚/脚长5mm,x1760317390,pcs,--,采购,""
12242,线路板/BR-11615A/1代0.8/3L1R/竖电阻/蓝油墨/SUPER/LIGHT,x1762305284,PCS,"",采购,""
13173,防水电源/12V60W/POWER LED,x1778320083,pcs,"",自产,""
